Sample #	Date	Start Time	Aerodynamic Diameter	0.542	0.583	0.626	0.673	0.723	0.777	0.835	0.898	0.965	1.037	1.114	1.197	1.286	1.382	1.486	1.596	1.715	1.843	1.981	2.129	2.288	2.458	2.642	2.839	3.051	3.278	3.523	3.786	4.068	4.371	4.698	5.048	5.425	5.829	6.264	6.732	7.234	7.774	8.354	8.977	9.647	10.37	11.14	11.97	12.86	13.82	14.86	15.96	17.15	18.43	19.81	Event 1	Event 3	Event 4	Dead Time	Inlet Pressure	Total Flow	Sheath Flow	Analog Input Voltage 0	Analog Input Voltage 1	Digital Input Level 0	Digital Input Level 1	Digital Input Level 2	Laser Power	Laser Current	Sheath Pump Voltage	Total Pump Voltage	Box Temperature	Avalanch Photo Diode Temperature	Avalanch Photo Diode Voltage	Status Flags	Median(µm)	Mean(µm)	Geo. Mean(µm)	Mode(µm)	Geo. Std. Dev.	Total Conc.
3764	12/12/19	13:49:18	Raw Counts	0	0	0	3	5	2	0	3	0	0	0	0	2	0	0	1	3	1	0	3	2	2	5	6	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	986.4	4.97	4	0	0	0	0	0	75	57.9	2.634	2.615	35	32.4	222	0000 0000 0000 0000	2.10596	1.90711	1.65198	2.83874	1.7673	0.419992(#/cm³)
3765	12/12/19	13:49:24	Raw Counts	1	1	6	1	2	1	1	1	3	0	0	2	0	0	0	1	1	2	1	1	3	3	2	2	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	985.5	4.97	3.99	0	0	0	0	0	75	58	2.619	2.615	35	32.4	222	0000 0000 0000 0000	1.59841	1.6292	1.36463	0.626434	1.84902	0.389992(#/cm³)
3766	12/12/19	13:49:30	Raw Counts	1	2	4	4	2	2	1	1	0	1	0	2	0	0	0	2	3	2	0	0	0	2	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	985.8	4.97	3.99	0	0	0	0	0	75	58	2.627	2.615	35.1	32.4	222	0000 0000 0000 0000	1.03798	1.40305	1.17514	0.626434	1.80661	0.349993(#/cm³)
3767	12/12/19	13:49:36	Raw Counts	2	0	2	4	1	0	0	1	0	0	1	1	1	0	0	1	6	1	0	1	1	1	1	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	985.5	4.97	3.99	0	0	0	0	0	75	57.9	2.619	2.616	35	32.4	222	0000 0000 0000 0000	1.70736	1.72251	1.4694	1.71544	1.81251	0.329993(#/cm³)
3768	12/12/19	13:49:42	Raw Counts	2	2	2	1	1	0	0	2	0	1	2	0	0	0	1	0	0	0	5	2	3	1	1	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	985.5	4.97	3.97	0	0	0	0	0	75	58	2.637	2.615	35	32.4	222	0000 0000 0000 0000	1.98352	1.75991	1.49526	1.98096	1.83975	0.329993(#/cm³)
3769	12/12/19	13:49:48	Raw Counts	1	3	3	0	2	1	0	2	0	0	1	0	0	0	0	0	0	0	2	0	4	1	4	2	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	985.8	4.96	3.99	0	0	0	0	0	75	57.9	2.629	2.614	35	32.4	222	0000 0000 0000 0000	2.26994	1.90741	1.56873	3.05053	1.96269	0.329993(#/cm³)
3770	12/12/19	13:49:54	Raw Counts	2	1	0	1	2	1	1	2	0	1	0	0	0	0	0	2	0	1	0	0	0	0	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	985.8	4.96	3.98	0	0	0	0	0	75	57.9	2.63	2.614	35	32.4	222	0000 0000 0000 0000	1.56966	1.68963	1.3867	2.64165	1.91492	0.229995(#/cm³)
3771	12/12/19	13:50:00	Raw Counts	2	1	2	1	1	1	1	1	0	2	0	0	0	0	1	0	2	1	0	1	1	3	2	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	985.8	4.97	3.99	0	0	0	0	0	75	57.9	2.622	2.615	35	32.4	222	0000 0000 0000 0000	1.71766	1.69872	1.42201	2.45824	1.86997	0.279994(#/cm³)
3772	12/12/19	13:50:06	Raw Counts	1	2	1	0	2	1	1	1	0	2	0	0	0	0	0	0	0	3	1	2	0	2	3	5	4	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	985.2	4.97	3.99	0	0	0	0	0	75	57.9	2.633	2.617	35.1	32.4	222	0000 0000 0000 0000	2.16984	2.02915	1.71544	2.83874	1.87488	0.329993(#/cm³)
3773	12/12/19	13:50:12	Raw Counts	1	0	2	0	3	1	3	0	2	0	0	0	1	1	1	0	0	0	0	1	0	2	2	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	985.2	4.97	3.99	0	0	0	0	0	75	57.9	2.619	2.616	35	32.4	222	0000 0000 0000 0000	1.24174	1.55116	1.30192	0.723394	1.81511	0.239995(#/cm³)
3774	12/12/19	13:50:18	Raw Counts	0	1	1	1	0	0	0	1	1	0	2	1	1	1	0	0	1	0	0	0	0	2	5	4	4	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	985.8	4.97	3.99	0	0	0	0	0	75	57.9	2.626	2.615	35	32.4	222	0000 0000 0000 0000	2.588	2.16229	1.89141	2.64165	1.75429	0.279994(#/cm³)
3775	12/12/19	13:50:24	Raw Counts	0	1	1	2	0	1	0	0	1	1	0	0	0	0	1	0	1	1	1	2	0	2	3	2	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	985.5	4.97	4.01	0	0	0	0	0	75	57.9	2.621	2.615	35	32.4	222	0000 0000 0000 0000	2.09318	2.01402	1.71544	2.64165	1.83195	0.229995(#/cm³)
3776	12/12/19	13:50:30	Raw Counts	0	0	1	1	2	1	1	0	2	1	0	0	0	0	0	1	0	1	1	1	5	4	1	4	5	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	985.8	4.97	4.01	0	0	0	0	0	75	57.9	2.629	2.615	35.1	32.4	222	0000 0000 0000 0000	2.33996	2.13943	1.88684	2.28757	1.72773	0.339993(#/cm³)
3777	12/12/19	13:50:36	Raw Counts	0	0	1	2	0	0	1	1	0	0	1	1	0	1	0	0	0	0	1	1	0	2	3	2	3	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	985.8	4.97	4.01	0	0	0	0	0	75	57.9	2.634	2.614	35.1	32.4	222	0000 0000 0000 0000	2.54995	2.21016	1.91669	2.64165	1.79023	0.239995(#/cm³)
3778	12/12/19	13:50:42	Raw Counts	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	2	2	3	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	985.8	4.97	4.01	0	0	0	0	0	75	57.9	2.625	2.614	35.1	32.4	222	0000 0000 0000 0000	2.46143	2.23824	2.05353	2.64165	1.57743	0.159997(#/cm³)
3779	12/12/19	13:50:48	Raw Counts	0	0	1	1	2	0	0	0	0	0	0	2	0	0	0	1	0	0	1	1	2	4	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	985.5	4.96	3.99	0	0	0	0	0	75	57.9	2.62	2.615	35.1	32.4	222	0000 0000 0000 0000	2.33172	1.9956	1.78133	2.45824	1.6886	0.209996(#/cm³)
3780	12/12/19	13:50:54	Raw Counts	0	0	1	1	0	0	0	0	1	1	0	1	0	0	1	0	1	0	1	0	2	3	2	3	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	985.2	4.97	3.99	0	0	0	0	0	75	57.9	2.619	2.615	35	32.4	222	0000 0000 0000 0000	2.43192	2.17541	1.96804	2.45824	1.63608	0.219996(#/cm³)
3781	12/12/19	13:51:00	Raw Counts	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	2	1	3	1	3	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	985.5	4.97	4	0	0	0	0	0	75	58	2.623	2.613	35	32.4	222	0000 0000 0000 0000	2.46143	2.32359	2.13683	2.28757	1.59271	0.189996(#/cm³)
3782	12/12/19	13:51:06	Raw Counts	0	0	1	1	0	0	1	0	2	0	0	1	0	0	0	1	0	0	0	0	1	3	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	985.8	4.96	3.99	0	0	0	0	0	75	58	2.624	2.615	35	32.4	222	0000 0000 0000 0000	2.29054	1.9179	1.65085	2.45824	1.7824	0.149997(#/cm³)
3783	12/12/19	13:51:12	Raw Counts	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	4	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	985.8	4.97	3.99	0	0	0	0	0	75	58	2.627	2.614	35	32.4	222	0000 0000 0000 0000	2.48356	2.36476	2.27266	2.45824	1.35796	0.109998(#/cm³)
3784	12/12/19	13:51:18	Raw Counts	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	1	2	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	985.8	4.97	4	0	0	0	0	0	75	58	2.633	2.614	35	32.4	222	0000 0000 0000 0000	1.98352	2.15578	2.02418	1.11397	1.44132	0.099998(#/cm³)
3785	12/12/19	13:51:24	Raw Counts	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	985.5	4.96	3.99	0	0	0	0	0	75	58	2.624	2.615	35	32.4	222	0000 0000 0000 0000	2.46143	2.22543	1.99396	2.28757	1.71705	0.109998(#/cm³)
3786	12/12/19	13:51:30	Raw Counts	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1	3	0	0	1	3	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	985.8	4.96	4	0	0	0	0	0	75	57.9	2.626	2.615	35	32.4	222	0000 0000 0000 0000	2.29054	2.10661	1.93401	1.84342	1.57591	0.149997(#/cm³)
3787	12/12/19	13:51:36	Raw Counts	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	2	1	0	1	0	3	2	0	3	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	986.1	4.97	3.99	0	0	0	0	0	75	57.9	2.623	2.613	35	32.4	222	0000 0000 0000 0000	2.34545	2.29651	2.13778	2.28757	1.50177	0.169997(#/cm³)
3788	12/12/19	13:51:42	Raw Counts	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	2	3	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	985.5	4.97	4	0	0	0	0	0	75	57.9	2.625	2.614	35	32.4	222	0000 0000 0000 0000	2.70848	2.48609	2.37707	2.83874	1.38677	0.149997(#/cm³)
3789	12/12/19	13:51:48	Raw Counts	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	3	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	985.8	4.96	4	0	0	0	0	0	75	58	2.637	2.615	35	32.4	222	0000 0000 0000 0000	2.67678	2.35724	2.10337	2.64165	1.7049	0.119998(#/cm³)
3790	12/12/19	13:51:54	Raw Counts	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	3	0	1	1	0	1	1	6	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	985.8	4.96	3.99	0	0	0	0	0	75	57.9	2.627	2.615	35	32.4	222	0000 0000 0000 0000	2.75723	2.45677	2.35794	2.83874	1.35375	0.189996(#/cm³)
3791	12/12/19	13:52:00	Raw Counts	0	1	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	985.5	4.96	3.98	0	0	0	0	0	75	57.9	2.623	2.616	35	32.4	222	0000 0000 0000 0000	2.05485	1.91202	1.5868	0.897687	1.91281	0.119998(#/cm³)
3792	12/12/19	13:52:06	Raw Counts	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	1	0	2	1	3	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	985.5	4.96	4	0	0	0	0	0	75	58	2.629	2.614	35	32.4	222	0000 0000 0000 0000	2.77427	2.54039	2.37707	2.83874	1.49709	0.149997(#/cm³)
3793	12/12/19	13:52:12	Raw Counts	0	0	0	0	0	0	0	0	1	1	2	0	0	3	0	0	0	1	1	1	1	2	4	3	2	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	985.8	4.97	3.99	0	0	0	0	0	75	58	2.631	2.615	35	32.4	222	0000 0000 0000 0000	2.54995	2.36986	2.18849	2.64165	1.5192	0.259995(#/cm³)
3794	12/12/19	13:52:18	Raw Counts	1	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	1	0	4	4	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	985.5	4.97	4	0	0	0	0	0	75	58	2.63	2.615	35	32.4	222	0000 0000 0000 0000	2.59751	2.34359	2.16385	2.83874	1.58114	0.219996(#/cm³)
3795	12/12/19	13:52:24	Raw Counts	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	2	2	1	2	1	1	4	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	985.8	4.97	4	0	0	0	0	0	75	57.9	2.631	2.615	35	32.4	222	0000 0000 0000 0000	2.33172	2.19991	1.95399	2.83874	1.73105	0.209996(#/cm³)
3796	12/12/19	13:52:30	Raw Counts	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	2	2	3	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	985.8	4.97	3.99	0	0	0	0	0	75	57.9	2.628	2.616	35	32.4	222	0000 0000 0000 0000	2.64507	2.67522	2.45824	2.83874	1.54798	0.159997(#/cm³)
3797	12/12/19	13:52:36	Raw Counts	0	0	0	0	0	0	0	1	0	2	0	0	1	0	0	0	0	1	0	1	1	3	4	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	985.5	4.97	4.01	0	0	0	0	0	75	57.9	2.624	2.614	35	32.4	222	0000 0000 0000 0000	2.49093	2.24803	2.10337	2.64165	1.48226	0.179996(#/cm³)
3798	12/12/19	13:52:42	Raw Counts	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	2	0	2	3	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	986.1	4.97	4	0	0	0	0	0	75	57.9	2.621	2.614	35	32.4	222	0000 0000 0000 0000	2.58165	2.43994	2.3431	2.64165	1.35032	0.149997(#/cm³)
3799	12/12/19	13:52:48	Raw Counts	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	2	0	2	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	985.8	4.97	3.99	0	0	0	0	0	75	58	2.626	2.614	35	32.4	222	0000 0000 0000 0000	2.69263	2.42727	2.29857	2.83874	1.44117	0.149997(#/cm³)
3800	12/12/19	13:52:54	Raw Counts	0	0	0	0	0	0	0	0	1	1	0	1	1	1	0	0	0	1	0	2	1	4	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	985.8	4.96	3.99	0	0	0	0	0	75	57.9	2.625	2.615	35	32.4	222	0000 0000 0000 0000	2.29054	2.11076	1.98096	2.45824	1.45279	0.169997(#/cm³)
3801	12/12/19	13:53:00	Raw Counts	1	0	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	1	1	0	1	0	3	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	985.2	4.97	4	0	0	0	0	0	75	57.9	2.622	2.616	35	32.4	222	0000 0000 0000 0000	2.61336	2.14049	1.87314	2.83874	1.77522	0.179996(#/cm³)
3802	12/12/19	13:53:06	Raw Counts	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	985.2	4.97	4	0	0	0	0	0	75	57.9	2.623	2.616	35	32.4	222	0000 0000 0000 0000	2.64507	2.17121	1.96804	2.83874	1.6172	0.109998(#/cm³)
3803	12/12/19	13:53:12	Raw Counts	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	4	1	6	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	986.1	4.97	4	0	0	0	0	0	75	57.9	2.633	2.614	35	32.4	222	0000 0000 0000 0000	2.64507	2.45091	2.23967	2.83874	1.65708	0.169997(#/cm³)
3804	12/12/19	13:53:18	Raw Counts	0	0	0	0	1	0	0	0	0	1	1	0	1	0	0	0	1	0	1	1	1	1	1	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	985.8	4.97	4	0	0	0	0	0	75	57.9	2.633	2.615	35	32.4	222	0000 0000 0000 0000	2.46143	2.21575	2.04918	2.83874	1.5357	0.169997(#/cm³)
3805	12/12/19	13:53:24	Raw Counts	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	3	4	5	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	985.5	4.97	4.01	0	0	0	0	0	75	58	2.627	2.615	35	32.4	222	0000 0000 0000 0000	2.48356	2.32881	2.17428	2.64165	1.54401	0.169997(#/cm³)
3806	12/12/19	13:53:30	Raw Counts	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	5	1	4	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	985.8	4.97	4.01	0	0	0	0	0	75	57.9	2.633	2.614	35	32.4	222	0000 0000 0000 0000	2.94463	2.74069	2.58937	2.64165	1.48178	0.179996(#/cm³)
3807	12/12/19	13:53:36	Raw Counts	1	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	985.5	4.96	3.99	0	0	0	0	0	75	58	2.637	2.615	35	32.4	222	0000 0000 0000 0000	2.61336	1.9931	1.67192	2.83874	1.92033	0.139997(#/cm³)
3808	12/12/19	13:53:42	Raw Counts	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	2	1	2	1	0	1	2	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	985.5	4.96	4.02	0	0	0	0	0	75	57.9	2.615	2.616	35	32.4	222	0000 0000 0000 0000	2.46143	2.31962	2.21141	2.83874	1.39269	0.169997(#/cm³)
3809	12/12/19	13:53:48	Raw Counts	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0	2	1	1	1	3	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	985.5	4.97	4	0	0	0	0	0	75	57.9	2.623	2.614	35	32.4	222	0000 0000 0000 0000	2.29054	2.11092	1.88285	2.64165	1.69661	0.169997(#/cm³)
3810	12/12/19	13:53:54	Raw Counts	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	2	1	0	3	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	986.1	4.97	3.99	0	0	0	0	0	75	58	2.635	2.615	35	32.4	222	0000 0000 0000 0000	2.46143	2.17504	2.00005	2.64165	1.60221	0.149997(#/cm³)
3811	12/12/19	13:54:00	Raw Counts	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	2	1	4	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	985.8	4.96	4	0	0	0	0	0	75	58	2.625	2.614	35	32.4	222	0000 0000 0000 0000	2.4393	2.27234	2.13778	2.45824	1.46628	0.169997(#/cm³)
3812	12/12/19	13:54:06	Raw Counts	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	2	2	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	985.5	4.96	3.99	0	0	0	0	0	75	57.9	2.643	2.616	35	32.4	222	0000 0000 0000 0000	2.74019	2.66168	2.37137	2.64165	1.71873	0.099998(#/cm³)
3813	12/12/19	13:54:12	Raw Counts	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	2	1	1	3	2	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	985.5	4.97	4	0	0	0	0	0	75	57.9	2.625	2.616	35	32.4	222	0000 0000 0000 0000	2.54995	2.33106	2.13835	2.64165	1.58131	0.159997(#/cm³)
3814	12/12/19	13:54:18	Raw Counts	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	985.5	4.97	3.98	0	0	0	0	0	75	58	2.625	2.615	35	32.4	222	0000 0000 0000 0000	2.64507	2.54719	2.45824	2.45824	1.34146	0.0899982(#/cm³)
3815	12/12/19	13:54:24	Raw Counts	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	2	1	1	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	985.2	4.96	3.99	0	0	0	0	0	75	58	2.616	2.616	35	32.4	222	0000 0000 0000 0000	2.46143	2.26374	2.05922	3.05053	1.60446	0.129997(#/cm³)
3816	12/12/19	13:54:30	Raw Counts	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	1	0	3	4	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	985.2	4.96	4	0	0	0	0	0	75	58	2.626	2.616	35	32.4	222	0000 0000 0000 0000	2.57373	2.46843	2.35437	2.64165	1.40259	0.149997(#/cm³)
3817	12/12/19	13:54:36	Raw Counts	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	4	3	3	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	985.5	4.97	3.99	0	0	0	0	0	75	58	2.627	2.616	35	32.4	222	0000 0000 0000 0000	2.74019	2.68579	2.64165	2.45824	1.20971	0.179996(#/cm³)
3818	12/12/19	13:54:42	Raw Counts	0	0	0	0	1	0	0	0	1	0	0	0	2	1	0	0	0	0	2	0	2	1	2	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	985.5	4.97	4	0	0	0	0	0	75	58	2.62	2.616	35	32.4	222	0000 0000 0000 0000	2.24935	2.12527	1.93401	1.2864	1.57711	0.149997(#/cm³)
3819	12/12/19	13:54:48	Raw Counts	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	1	1	2	4	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	986.1	4.97	3.99	0	0	0	0	0	75	58	2.631	2.614	35	32.4	222	0000 0000 0000 0000	2.69263	2.60406	2.56453	2.83874	1.19286	0.169997(#/cm³)
3820	12/12/19	13:54:54	Raw Counts	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	3	0	0	1	6	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	985.8	4.97	4	0	0	0	0	0	75	57.9	2.634	2.615	35.1	32.4	222	0000 0000 0000 0000	2.5658	2.25388	2.10843	2.64165	1.5022	0.149997(#/cm³)
3821	12/12/19	13:55:00	Raw Counts	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	2	0	3	1	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	985.2	4.97	4	0	0	0	0	0	75	58	2.632	2.617	35	32.4	222	0000 0000 0000 0000	2.03108	2.09991	1.92475	1.98096	1.58442	0.149997(#/cm³)
3822	12/12/19	13:55:06	Raw Counts	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	2	3	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	985.2	4.97	4	0	0	0	0	0	75	57.9	2.619	2.615	35	32.4	222	0000 0000 0000 0000	2.70848	2.58973	2.50587	3.05053	1.33106	0.149997(#/cm³)
3823	12/12/19	13:55:12	Raw Counts	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	1	0	0	3	2	2	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	985.5	4.97	4	0	0	0	0	0	75	58	2.623	2.616	35	32.4	222	0000 0000 0000 0000	2.37291	2.17786	2.01691	2.28757	1.53935	0.159997(#/cm³)
